pixel_id,latitude,longitude,1981-01-01,1982-01-01,1983-01-01,1984-01-01,1985-01-01,1986-01-01,1987-01-01,1988-01-01,1989-01-01,1990-01-01,1991-01-01,1992-01-01,1993-01-01,1994-01-01,1995-01-01,1996-01-01,1997-01-01,1998-01-01,1999-01-01,2000-01-01,2001-01-01,2002-01-01,2003-01-01,2004-01-01,2005-01-01,2006-01-01,2007-01-01,2008-01-01,2009-01-01,2010-01-01,2011-01-01,2012-01-01,2013-01-01,2014-01-01,2015-01-01,2016-01-01,2017-01-01,2018-01-01,2019-01-01,2020-01-01,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2025-01-01,2026-01-01
1047,29.75,80.5,48.883804,41.830566,42.51448,35.31163,48.779953,23.890549,32.99095,32.158386,32.805305,35.913116,33.51091,44.165222,40.374634,46.64473,42.48654,37.052414,31.008652,35.13617,43.062424,42.42073,28.990864,36.999477,26.816742,44.990646,42.78392,34.43492,23.913223,57.284546,35.578354,26.258734,33.849503,42.04854,28.727875,36.681458,42.61102,35.56993,50.44458,17.482698,53.075302,55.078506,25.382608,48.18593,36.257095,25.996048,34.22661,28.610733
1048,29.75,80.75,51.30568,43.730957,44.20198,35.876083,50.770187,24.302658,35.79564,34.00995,35.516243,38.479523,35.540207,47.423035,44.339478,50.054886,45.326385,40.458664,33.309433,35.74164,44.40422,44.104324,31.18227,38.784634,27.221039,47.963303,46.149155,35.67906,24.858536,59.15564,36.404526,27.858343,35.94716,44.648148,30.247406,37.7088,44.82977,36.833603,52.048096,19.656527,56.83702,58.166397,27.263468,50.8246,37.76686,28.626907,34.80864,29.536514
1049,29.75,81.0,56.159195,47.348145,49.184402,41.72374,55.69792,28.101486,40.8347,37.94745,40.68421,40.55179,40.669113,50.424988,51.581665,55.40645,51.32834,46.241867,38.17076,39.825623,49.451096,49.297684,35.4811,44.806118,29.89682,52.814865,52.947983,39.80406,29.21791,64.85681,40.23265,31.479437,40.275284,52.966507,35.3685,42.372864,48.35516,39.892197,58.14966,22.572542,63.659286,65.133194,31.257608,57.473038,43.612564,33.732376,37.554733,33.780655
1050,29.5,72.5,29.557632,26.084473,20.742996,26.122177,36.981125,19.335861,19.328844,33.343933,16.322884,35.092804,29.471848,38.860535,27.780884,36.75215,31.242401,26.193039,24.278183,28.4057,29.462814,29.385574,14.678364,20.87643,20.887054,35.963303,21.067123,31.522812,22.049942,39.397827,31.935776,21.102484,22.857315,25.206741,21.184906,30.993958,18.728207,24.134384,35.68286,9.508089,36.887802,35.683975,12.382608,26.752335,25.712173,18.716751,23.412155,26.954483
1051,29.5,72.75,29.458023,26.449707,20.992996,25.995224,37.05339,19.179611,19.12572,33.033386,16.449837,34.768585,29.274582,38.686707,27.56604,36.42012,31.287323,26.171555,24.231308,28.427185,29.158127,29.313309,14.637348,20.960415,20.787445,35.939865,20.990952,31.542343,21.921036,39.51306,32.080307,21.270452,22.892471,25.071976,20.948578,30.759583,18.749691,24.26329,35.260986,9.560823,37.21788,35.826553,12.449015,26.66835,25.606705,18.619095,23.220749,26.829483
1052,29.5,73.0,29.30568,26.937988,21.289871,25.934677,37.201828,19.038986,19.028063,32.650574,16.578743,34.641632,29.069504,38.561707,27.40979,36.166214,31.332245,26.134445,24.121933,28.419373,29.085861,29.348465,14.639301,21.112759,20.736664,35.84807,20.938217,31.56578,21.962051,39.63025,32.299057,21.370062,22.964737,24.917679,20.772797,30.50177,18.9118,24.441025,34.829346,9.660433,37.520615,35.953506,12.476358,26.639053,25.657486,18.621048,22.945358,26.831436
1053,29.5,73.25,29.372086,27.271973,21.410965,25.977646,37.22136,18.869064,18.836657,32.058777,16.641243,34.481476,28.921066,38.378113,27.325806,35.779495,31.390839,26.107101,24.028183,28.368591,29.056564,29.485184,14.555317,21.130337,20.681976,35.635178,20.912827,31.57164,21.91713,39.788452,32.2639,21.3935,22.980362,24.847366,20.702484,30.318176,19.062191,24.65001,34.51294,9.68973,37.95421,36.033585,12.607218,26.5746,25.805923,18.533157,22.681686,26.807999
1054,29.5,73.5,29.790054,27.604004,21.61995,26.059677,37.41667,18.751877,19.1765,31.695496,16.813118,34.344757,28.905441,38.26288,27.306274,35.71895,31.636932,26.185226,23.950058,28.472107,29.257736,29.48909,14.660786,21.2319,20.744476,35.791428,21.123764,31.655624,21.893692,40.057983,32.217026,21.729437,23.126846,24.734085,20.860687,30.167786,19.277035,24.91954,34.417236,9.78348,38.50499,36.082413,12.814249,26.707413,25.981705,18.57808,22.443405,26.897842
1055,29.5,73.75,30.14357,27.697754,21.596512,26.018661,37.399094,18.499924,19.410875,31.199402,16.865852,34.237335,28.774582,38.042175,27.255493,35.61934,31.588104,26.09343,23.74498,28.450623,29.27922,29.481277,14.551411,21.311977,20.697601,35.62346,21.180405,31.636093,21.944473,40.19861,32.029526,21.844671,23.144424,24.407913,20.960297,29.827942,19.487972,25.110947,34.434814,9.849886,38.79991,35.988663,12.868937,26.664444,26.048111,18.556595,22.14067,26.849014
1056,29.5,74.0,30.590836,27.709473,21.534012,26.159286,37.42839,18.220627,19.68822,30.658386,16.908821,34.006866,28.715988,37.899597,27.234009,35.48848,31.640839,26.079758,23.569199,28.427185,29.255783,29.42073,14.529926,21.364712,20.670258,35.447678,21.356186,31.620468,21.938614,40.397827,31.758041,21.998968,23.146378,24.239944,21.284515,29.574036,19.91766,25.321884,34.608643,9.924105,39.213974,35.957413,13.12089,26.869522,26.208267,18.523392,22.064499,26.743546
1057,29.5,74.25,30.792007,27.668457,21.496902,26.227646,37.582687,18.042892,20.15111,30.224792,16.994759,33.885773,28.76091,37.84491,27.151978,35.404495,31.763885,26.204758,23.416855,28.526794,29.257736,29.330887,14.641254,21.522915,20.697601,35.4301,21.592514,31.698593,22.120255,40.63025,31.691635,22.123968,23.255753,24.029007,21.722015,29.329895,20.5368,25.589462,34.76294,10.006136,39.407333,35.93007,13.39628,27.176163,26.356705,18.667923,22.101608,26.641983
1058,29.5,74.5,30.842789,27.484863,21.42073,26.169052,37.483078,17.732346,20.299547,29.607605,17.02015,33.766632,28.674973,37.706238,27.214478,35.080276,31.65451,26.241867,23.198105,28.544373,29.189377,29.36409,14.488911,21.556118,20.594086,35.22502,21.692123,31.675156,22.272598,40.849,31.509995,21.905218,23.249893,23.74385,21.972015,29.036926,21.134457,25.798447,34.958252,9.961214,39.49913,35.891006,13.632608,27.117569,26.456314,18.720657,22.12114,26.20839
1059,29.5,74.75,31.141617,27.541504,21.735184,26.401474,37.65886,17.538986,20.762438,29.21698,17.324837,33.69632,28.809738,37.842957,27.49768,34.966995,31.945526,26.40593,23.084824,28.688904,29.355392,29.422684,14.740864,21.671352,20.611664,35.3676,22.22142,31.761093,22.41127,41.227905,31.558823,21.995062,23.380753,23.716507,22.304047,28.917786,21.841488,26.177353,35.270752,10.146761,39.846786,36.115616,14.062296,27.316788,26.725845,18.904251,22.259811,25.831436
1060,29.5,75.0,31.061539,27.533691,21.959793,26.421005,37.653,17.406174,20.973375,28.80487,17.623665,33.612335,28.899582,37.854675,27.5719,34.722855,32.12326,26.435226,22.952011,28.733826,29.308517,29.516434,14.793598,21.7319,20.551117,35.264084,22.635483,31.874374,22.59877,41.376343,31.783432,21.934515,23.421768,23.491898,22.42514,28.634583,22.175472,26.483994,35.298096,10.34598,39.778427,36.107803,14.296671,27.371475,26.893814,19.081985,22.289108,25.51503
1061,29.5,75.25,31.04396,27.592285,22.168777,26.299911,37.38347,17.113205,20.809313,28.31073,17.873665,33.385773,28.70427,37.73944,27.75354,34.361526,32.062714,26.403976,22.762558,28.56195,29.111252,29.573074,14.490864,21.50729,20.357758,34.984787,22.910873,31.82164,22.53627,41.528687,31.759995,21.63764,23.281143,23.241898,22.317719,28.279114,22.275082,26.526962,35.249268,10.304964,39.756943,35.93593,14.546671,27.295303,27.038345,19.064407,22.36528,24.997452
1062,29.5,75.5,31.407242,28.061035,22.660965,26.600693,37.62761,17.162033,21.21947,28.183777,18.428352,33.456085,28.913254,37.979675,28.294556,34.392776,32.40451,26.74968,22.795761,28.700623,29.298752,29.719559,15.041645,21.528774,20.426117,35.19377,23.694077,31.92125,22.768692,41.944702,32.090073,21.70014,23.476456,23.392288,22.370453,28.097473,22.70477,26.776962,35.505127,10.578402,39.852646,36.164444,15.077921,27.709366,27.518814,19.363235,22.673874,24.817764
1063,29.5,75.75,31.323257,28.273926,22.680496,26.725693,37.537766,17.13469,21.285875,27.777527,18.680305,33.41507,29.044113,37.88202,28.648071,34.140823,32.351776,26.972336,22.748886,28.710388,29.328049,29.912918,15.488911,21.415493,20.351898,34.98088,24.30931,31.938828,22.97963,42.01111,32.18773,21.504827,23.464737,23.357132,22.14389,27.661926,22.81805,26.903915,35.622314,10.803011,39.57335,36.213272,15.417765,27.863663,27.925064,19.542923,22.77739,24.58339
1064,29.5,76.0,31.364273,28.53955,22.772293,26.733505,37.404953,16.87297,21.352282,27.463074,18.924446,33.225616,28.862473,37.799988,28.882446,34.004105,32.13498,27.169601,22.623886,28.513123,29.538986,30.018387,15.750629,21.01315,20.20346,34.81682,24.856186,31.837265,22.840958,42.128296,31.86937,21.301702,23.300674,23.407913,21.852875,27.324036,23.001644,26.892197,35.60669,10.861605,39.741318,36.285538,15.80839,28.078506,28.167252,19.617142,22.857468,24.130264
1065,29.5,76.25,31.88771,29.127441,23.256668,27.11827,37.895187,17.162033,22.131578,27.580261,19.654915,33.379913,29.155441,38.13788,29.294556,34.28145,32.33029,27.739914,22.785995,28.751404,30.54094,30.48323,16.611958,21.099087,20.394867,35.156662,25.592514,32.007187,23.182755,42.532593,32.07054,21.456,23.609268,23.982132,22.116547,27.492004,23.81805,27.317978,35.90161,11.303011,40.272568,36.83046,16.449015,28.746475,28.686783,20.126907,23.162155,24.194717
1066,29.5,76.5,32.13185,29.281738,23.325027,27.11827,37.785812,17.12883,22.34447,27.213074,20.084602,33.231476,29.13591,38.053894,29.517212,34.142776,32.062714,27.884445,22.664902,28.618591,31.16008,30.856277,16.852192,20.989712,20.27768,35.00432,25.928452,31.891953,23.165176,42.46228,31.814682,21.286077,23.544815,24.165726,22.145844,27.349426,24.175472,27.343369,36.102783,11.476839,40.68663,36.933975,16.675577,29.090225,28.930923,20.183548,23.230515,24.059952
1067,29.5,76.75,32.440445,29.572754,23.465652,26.99913,37.686203,16.906174,22.393297,27.06659,20.592415,33.10843,28.878098,38.087097,29.605103,34.15645,31.924042,27.821945,22.545761,28.313904,31.361252,31.1512,16.945942,20.610806,20.107758,34.934006,26.348373,31.647812,22.893692,42.501343,31.36937,21.192327,23.386612,24.284866,21.98764,26.980286,24.288754,27.062119,36.354736,11.519808,41.262802,37.13124,16.77128,29.558975,28.887955,20.085892,23.37114,23.735733
1068,29.5,77.0,33.15529,30.322754,23.955887,27.465927,38.16667,17.523361,22.805407,27.363464,21.442024,33.37796,29.219894,38.38983,30.023071,34.465042,32.38498,28.370773,22.946152,28.753357,32.14836,31.98909,17.615864,21.020962,20.377289,35.14885,26.838608,31.817734,23.313614,43.01892,31.636948,21.48725,23.708878,24.982132,22.388031,27.042786,24.681332,27.32579,37.061768,11.937777,41.92491,38.06093,17.312296,30.353897,29.307877,20.445267,23.894577,23.97792
1069,29.5,77.25,33.633804,30.63916,24.354324,27.528427,38.0905,17.714767,22.852282,27.21698,21.936165,33.411163,29.186691,38.352722,30.484009,34.461136,32.468964,28.76921,22.979355,28.88031,32.656174,32.403152,18.006489,21.6694,20.330414,35.002365,26.850327,31.626328,23.194473,43.05017,31.443588,21.545843,23.650284,25.298538,22.358734,26.950989,24.577816,27.30626,37.46997,12.066683,42.491318,38.619522,17.64042,30.984756,29.475845,20.412064,24.212936,23.919327
1070,29.5,77.5,34.016617,30.824707,24.76448,27.378036,38.151047,17.800705,22.836657,27.232605,22.449837,33.487335,29.049973,38.434753,30.78479,34.746292,32.615448,28.839523,22.95787,28.91156,32.839767,32.61409,18.436176,22.186977,20.26596,34.978928,26.963608,31.376328,23.046036,43.001343,31.345932,21.514593,23.701065,25.421585,22.102875,26.847473,24.525082,27.171494,38.208252,12.172152,42.833115,39.172256,17.806437,31.523819,29.509048,20.45308,24.568405,23.849014
1071,29.5,77.75,35.045914,31.439941,25.315262,27.671005,38.649094,18.41008,22.955797,27.513855,22.912727,33.538116,29.313644,38.499207,31.292603,35.6877,33.02951,29.146164,23.221542,29.370544,33.61711,33.203934,18.865864,22.835415,20.541351,35.019943,27.399155,31.57164,23.383926,43.4115,31.689682,21.625921,24.011612,25.74385,22.376312,27.159973,25.282894,27.517197,39.829346,12.494417,43.301865,40.178116,18.292765,31.994522,30.09108,20.75972,25.316452,24.155655
1072,29.5,78.0,36.295914,32.059082,26.133621,27.829208,38.924484,18.542892,23.377672,27.707214,23.48304,33.61624,29.405441,38.534363,31.917603,36.793167,33.27951,29.452805,23.284042,29.446716,34.158127,33.60823,19.31313,23.735806,20.732758,34.98674,28.104233,31.54039,23.360489,43.68689,31.634995,21.67475,24.078018,25.945023,22.31186,27.365051,26.070004,27.80626,40.77661,12.851839,43.926865,40.85585,18.700968,32.795303,30.329361,20.945267,26.130905,24.257217
1073,29.5,78.25,36.99318,32.449707,26.752762,28.047958,39.25847,18.945236,23.73314,27.802917,24.387337,33.688507,29.530441,38.587097,32.411743,37.50801,33.468964,29.751633,23.440292,29.60492,34.23625,34.061356,19.883442,24.989712,21.043304,34.99846,28.889389,31.587265,23.538223,43.975952,31.822495,21.567327,24.328018,26.292679,22.231781,27.493958,26.39227,27.995712,40.96411,13.154573,44.01085,41.416397,19.040812,33.53749,30.339127,21.087845,26.73442,24.591202
1074,29.5,78.5,37.495132,32.896973,26.998856,28.104599,39.367844,19.193283,23.530016,27.556824,24.609993,33.268585,29.2863,38.348816,32.780884,38.086136,33.39084,29.882492,23.21373,29.616638,34.56047,34.215652,19.787739,25.681118,21.039398,34.812912,29.381577,31.481796,23.13588,44.44861,31.73851,21.266546,24.195206,26.40596,22.245453,27.50763,26.89227,27.858994,41.13794,12.896761,44.026474,42.269913,19.167765,33.90468,30.343033,20.57808,26.853561,24.561905
1075,29.5,78.75,37.87599,33.480957,27.479324,28.102646,39.4655,19.136642,23.760485,27.541199,25.106087,33.33304,29.143723,38.305847,33.206665,38.746292,33.677948,29.827805,23.233261,29.423279,34.8593,34.42073,19.971333,26.12643,20.935883,34.896896,29.97728,31.07164,22.704239,44.847046,31.410385,21.129827,24.040909,26.741898,22.188812,27.568176,27.870785,27.495712,41.27466,13.006136,44.001083,43.21132,19.429483,34.63124,30.200455,20.50972,27.044968,24.32167
1076,29.5,79.0,37.786148,33.705566,27.731277,28.165146,39.654953,19.751877,23.699938,27.359558,25.969368,33.288116,29.126144,38.04608,33.538696,38.66426,33.802948,29.866867,23.772324,29.612732,34.902267,34.762527,20.139301,26.899868,21.252289,35.17424,30.06517,31.177109,23.128067,45.141968,31.467026,21.030218,24.249893,27.202835,22.638031,27.822083,28.587582,27.14415,41.28833,13.291292,43.022568,43.28163,20.091593,34.840225,30.317642,20.779251,27.291061,24.479874
1077,29.5,79.25,38.542007,34.172363,28.321121,27.61827,39.899094,19.72844,23.862047,27.070496,26.193977,32.876007,28.608566,38.13983,33.860962,38.966995,33.388885,29.890305,23.465683,29.438904,35.513596,34.760574,19.746723,27.331509,21.326508,35.87346,29.959702,31.350937,22.76088,45.870483,31.285385,20.922796,24.292862,27.353226,22.96225,28.07013,29.706722,27.114853,41.585205,13.054964,42.747177,43.113663,20.257608,35.416397,30.417252,20.400345,27.431686,24.179092
1078,29.5,79.5,40.34474,35.799316,29.719559,28.30577,41.207687,20.13469,26.303453,28.209167,27.58265,33.75296,29.32927,39.098816,35.126587,40.759964,34.521698,30.607101,23.914902,30.054138,37.23625,36.041824,20.717426,28.397915,21.937836,37.60588,31.531967,31.931015,23.237442,47.641968,31.939682,21.745062,25.326065,29.204788,23.848969,29.37677,31.784847,28.038681,43.241455,13.80887,44.29796,44.553116,20.929483,37.3871,31.391861,21.175735,28.785202,24.698624
1079,29.5,79.75,41.942398,37.574707,30.717606,29.801865,42.778,21.333908,28.240953,29.545105,28.891243,34.47171,29.819504,39.30194,36.83557,42.60176,35.949432,31.767258,24.700058,31.2807,39.05461,37.104324,21.795551,29.84518,23.076508,39.297287,34.010483,32.831406,24.46791,49.68689,33.027573,22.905218,26.568253,31.581741,25.120453,31.478333,33.61102,28.202744,45.415283,14.146761,46.028427,46.590225,21.80253,38.578506,33.17311,21.34761,30.517624,25.544327
1080,29.5,80.0,44.620132,39.391113,33.342606,30.756943,44.576828,21.917892,29.166735,30.650574,29.180305,34.987335,29.721848,40.196472,38.45276,44.674026,37.41623,32.767258,24.952011,31.767029,41.0468,37.787918,22.916645,31.18893,24.137054,41.340256,36.891342,33.06578,24.997208,52.278687,33.78734,23.91303,27.8788,34.109085,25.786469,33.7381,36.24188,28.392197,47.73755,14.045198,48.233505,49.322647,21.950968,41.06093,34.77272,21.146439,31.988327,25.768936
1081,29.5,80.25,46.026382,40.359863,36.194168,32.01866,45.756516,22.802658,29.850328,31.205261,29.918587,35.360382,30.94255,40.91913,39.105103,45.08809,39.338104,33.335617,26.510605,32.33734,41.644455,39.387527,24.56313,32.224087,25.258148,42.15471,38.244858,32.923203,25.803848,54.253296,34.285385,24.375921,29.482315,37.05049,26.569672,35.14044,38.17352,29.935165,48.79419,15.224886,48.803818,50.678116,22.812296,43.277725,35.511,22.70308,32.97661,26.460342
1082,29.5,80.5,43.96779,39.28174,35.367996,31.018661,44.65886,21.990158,28.590563,29.625183,28.947884,33.913116,30.020676,39.766785,37.5719,42.896683,38.068573,32.548508,26.664902,31.509216,39.226486,38.05745,23.701801,31.3569,24.822601,40.16057,36.547592,32.013046,24.31166,53.522827,32.970932,23.211859,28.8788,36.382523,25.83725,33.978333,37.403988,29.765244,46.503174,14.722933,46.344833,48.1996,22.663858,41.15468,33.956314,21.527298,31.705124,25.298233
1083,29.5,80.75,45.542007,40.21924,37.06526,31.43077,46.637375,21.831955,30.828844,30.43573,29.438118,34.6221,30.190598,42.04413,38.857056,44.59395,38.89865,33.976242,27.416855,31.640076,40.351486,38.350418,24.73891,33.19479,24.969086,41.83635,38.885483,32.52867,23.71791,55.16736,33.683823,24.057562,30.288956,38.15596,26.286469,35.00763,39.37469,31.060165,47.673096,14.787386,48.940536,50.635147,22.982218,43.545303,34.858658,21.831985,32.168015,25.33339
1084,29.5,81.0,48.127945,42.04541,40.412918,34.432724,49.60417,24.105392,34.442123,32.39081,32.074837,35.917023,32.66716,44.505066,41.825806,47.10762,42.871307,36.452805,30.174667,33.507263,43.025314,41.348465,27.512348,36.8569,26.082367,45.047287,42.813217,33.911484,25.444473,57.673218,35.81859,25.985296,32.974503,42.773148,28.723969,37.41974,41.65594,34.10118,50.71411,16.734652,53.588974,55.713272,24.894327,48.334366,37.280533,25.617142,33.943405,27.597061
1085,29.25,72.5,28.696304,25.682129,20.004715,24.965927,36.188156,18.585861,18.42064,32.226746,15.969368,34.28421,28.651535,38.028503,28.1969,34.916214,30.82248,25.73796,23.731308,27.003357,28.263596,29.203934,14.076801,19.892056,20.504242,34.650803,20.66478,30.813828,22.307755,38.671265,31.375229,19.922796,22.886612,24.669632,20.401703,30.613098,17.837582,23.860947,35.00122,9.297152,35.503036,34.754288,12.298624,25.95546,25.087173,18.433548,22.462936,25.804092
1086,29.25,72.75,28.604507,26.246582,20.303543,24.944443,36.319016,18.476486,18.303453,31.902527,16.057259,34.036163,28.553879,37.92108,28.085571,34.679886,30.91623,25.757492,23.729355,27.015076,28.294846,29.205887,14.072895,20.00143,20.45932,34.66252,20.717514,30.958359,22.264786,38.91736,31.55101,20.122015,22.8788,24.689163,20.329437,30.472473,17.915707,24.077744,34.65747,9.344027,35.969833,34.9496,12.36503,25.879288,25.081314,18.35347,22.39653,25.786514
1087,29.25,73.0,28.469742,26.760254,20.569168,24.87413,36.47917,18.333908,18.260485,31.463074,16.23304,33.887726,28.444504,37.792175,27.93518,34.402542,30.968964,25.720383,23.666855,27.009216,28.240158,29.117996,14.113911,20.06979,20.441742,34.562912,20.71556,31.00914,22.268692,38.99353,31.634995,20.348577,22.92958,24.529007,20.255219,30.148254,18.013363,24.290634,34.192627,9.449495,36.258896,35.010147,12.421671,25.805069,25.188736,18.314407,22.20317,25.772842
1088,29.25,73.25,28.557632,27.0708,20.668777,24.83702,36.463547,18.07219,18.067125,30.851746,16.250618,33.663116,28.319504,37.542175,27.806274,34.10176,30.984589,25.64421,23.455917,26.913513,28.19133,29.135574,13.942036,20.015102,20.351898,34.24846,20.672592,30.989609,22.214005,39.06775,31.390854,20.508734,22.874893,24.388382,20.225922,29.824036,18.071957,24.437119,33.88794,9.412386,36.620224,35.027725,12.525187,25.615616,25.274673,18.195267,21.925827,25.692764
1089,29.25,73.5,28.989273,27.344238,20.871902,24.932724,36.631516,17.933517,18.371813,30.447449,16.324837,33.487335,28.35466,37.38983,27.714478,34.12715,31.181854,25.751633,23.309433,26.94867,28.294846,29.11995,14.039692,20.061977,20.375336,34.24846,20.869858,31.089218,22.22377,39.272827,31.211166,20.938421,22.921768,24.34932,20.513031,29.648254,18.300472,24.673447,33.798096,9.480745,37.046005,35.04335,12.74003,25.670303,25.382095,18.193314,21.736374,25.706436
1090,29.25,73.75,29.307632,27.299316,20.80745,24.903427,36.645187,17.757736,18.70189,29.994324,16.373665,33.336945,28.31755,37.223816,27.616821,34.080276,31.113495,25.78093,23.168808,26.964294,28.226486,29.160965,14.024067,20.099087,20.353851,34.127365,20.953842,31.151718,22.325333,39.423218,31.008041,21.147406,22.947159,24.05635,20.81186,29.298645,18.671566,24.880478,33.846924,9.631136,37.247177,34.908585,12.829874,25.685928,25.483658,18.193314,21.476608,25.661514
1091,29.25,74.0,29.631851,27.283691,20.82698,25.05577,36.588547,17.455002,18.992907,29.513855,16.404915,33.104523,28.26677,37.141785,27.692993,34.043167,31.117401,25.81218,23.014511,26.995544,28.136642,29.153152,14.004536,20.147915,20.291351,34.027756,21.174545,31.261093,22.383926,39.77478,30.715073,21.270452,22.923721,23.882523,21.208344,28.96466,19.26141,25.04454,34.141846,9.717073,37.772568,34.920303,13.077921,25.885147,25.634048,18.187454,21.357468,25.481827
1092,29.25,74.25,29.776382,27.254395,20.86409,25.235458,36.688156,17.28508,19.408922,29.136902,16.549446,33.018585,28.344894,37.184753,27.679321,33.990433,31.232635,25.927414,22.924667,27.128357,28.093674,29.012527,14.274067,20.317837,20.26596,33.965256,21.473373,31.429062,22.56752,40.085327,30.70726,21.29389,23.009659,23.779007,21.661469,28.673645,19.900082,25.288681,34.348877,9.857698,38.04991,34.939835,13.398233,26.135147,25.776627,18.277298,21.382858,25.274796
1093,29.25,74.5,29.715836,27.041504,20.5262,25.16124,36.567062,17.04094,19.528063,28.519714,16.52015,32.813507,28.22966,37.065613,27.575806,33.64473,31.002167,25.870773,22.737167,27.087341,28.111252,28.903152,14.129536,20.372524,20.101898,33.69377,21.545639,31.458359,22.610489,40.20642,30.595932,20.991156,22.921768,23.47432,21.89389,28.300598,20.390316,25.413681,34.440674,9.797152,38.012802,34.746475,13.595499,25.945694,25.917252,18.246048,21.40239,24.831436
1094,29.25,74.75,29.819351,27.168457,20.584793,25.235458,36.576828,16.79094,19.842516,28.041199,16.692024,32.631866,28.151535,37.13983,27.78479,33.480667,30.99826,25.939133,22.584824,27.075623,28.206955,28.850418,14.174458,20.454556,20.023773,33.750412,22.00267,31.518906,22.59877,40.52478,30.562729,20.879827,22.894424,23.339554,22.009125,28.029114,20.909847,25.599228,34.608643,9.781527,38.256943,34.797256,13.96464,25.996475,26.073502,18.324173,21.562546,24.317764
1095,29.25,75.0,29.778336,27.373535,20.899246,25.391708,36.66667,16.802658,20.240953,27.683777,17.13343,32.637726,28.325363,37.274597,28.0094,33.29512,31.209198,26.142258,22.575058,27.278748,28.25969,28.946121,14.414692,20.645962,20.05307,33.76799,22.59056,31.663437,22.903458,40.798218,30.849838,20.82514,23.037003,23.271194,22.09311,27.800598,21.253597,25.939072,34.66919,10.066683,38.24327,34.879288,14.331827,26.228897,26.302017,18.550735,21.716843,24.044327
1096,29.25,75.25,29.61232,27.531738,21.075027,25.387802,36.412766,16.609299,20.199938,27.140808,17.338509,32.413116,28.2238,37.124207,28.081665,32.955276,31.181854,26.152023,22.387558,27.235779,28.328049,28.881668,14.15102,20.542446,19.914398,33.52385,22.889389,31.647812,22.922989,40.923218,30.74437,20.622015,22.908096,23.0251,21.98764,27.429504,21.351254,25.99376,34.536377,10.142855,38.147568,34.701553,14.544718,26.148819,26.536392,18.550735,21.785202,23.626358
1097,29.25,75.5,29.709976,27.980957,21.405106,25.465927,36.41667,16.468674,20.34447,26.86737,17.660774,32.33499,28.171066,37.143738,28.317993,32.86348,31.265839,26.329758,22.297714,27.149841,28.351486,28.758621,14.488911,20.409634,19.918304,33.551193,23.381577,31.524765,22.870255,41.110718,30.709213,20.471624,22.912003,22.96846,21.745453,27.052551,21.525082,26.077744,34.485596,10.240511,38.100693,34.78749,14.904093,26.23085,26.790298,18.650345,21.972702,23.218155
1098,29.25,75.75,29.881851,28.375488,21.584793,25.643661,36.563156,16.611252,20.584703,26.58612,18.004524,32.305695,28.36052,37.08319,28.638306,32.754105,31.22873,26.607101,22.383652,27.231873,28.324142,28.950027,15.045551,20.45065,20.008148,33.525803,23.969467,31.444687,23.06166,41.204468,30.812729,20.301702,22.986221,23.097366,21.569672,26.779114,21.737972,26.314072,34.67505,10.478792,38.022568,34.922256,15.374796,26.490616,27.261002,18.78511,22.14067,23.044327
1099,29.25,76.0,29.922867,28.615723,21.647293,25.64952,36.47722,16.382736,20.672594,26.138855,18.184212,32.06546,28.200363,36.809753,28.806274,32.621292,30.908417,26.579758,22.174667,27.03656,28.343674,29.11409,15.049458,20.175259,19.826508,33.391037,24.399155,31.251328,22.907364,41.24939,30.42601,20.129827,22.745987,23.077835,21.28061,26.380676,22.034847,26.286728,34.69458,10.519808,38.29796,34.8246,15.718546,26.789444,27.475845,18.724564,22.195358,22.63417
1100,29.25,76.25,30.127945,28.980957,21.819168,25.796005,36.72136,16.41594,21.178453,26.037292,18.75843,32.106476,28.231613,36.811707,29.054321,32.722855,30.88498,26.694992,22.15709,27.063904,28.794846,29.508621,15.52602,19.9819,19.830414,33.48088,24.828842,31.14,23.001114,41.526733,30.345932,20.055609,22.833878,23.294632,21.222015,26.128723,22.597347,26.501572,34.77661,10.828402,38.684677,35.057022,16.150187,27.213272,27.641861,18.95308,22.373093,22.48378
1101,29.25,76.5,30.571304,29.402832,22.043777,26.110458,36.97722,16.749924,21.68822,25.945496,19.399055,32.12796,28.436691,36.841003,29.482056,32.97676,30.902557,26.919601,22.293808,27.304138,29.533127,30.018387,15.949848,20.083462,19.95932,33.551193,25.238998,31.210312,23.256973,41.83728,30.359604,20.104437,22.943253,23.696976,21.513031,26.154114,23.122738,26.83751,35.15161,11.222933,39.213974,35.363663,16.595499,27.654678,28.12233,19.16597,22.580124,22.620499
1102,29.25,76.75,30.83693,29.721191,22.336746,26.065536,36.936203,16.720627,21.649157,25.802917,19.908821,32.110382,28.282394,36.829285,29.763306,33.1252,30.812714,26.886398,22.170761,27.163513,29.714767,30.317215,15.992817,19.9194,19.855804,33.531662,25.46556,30.997421,23.087051,41.83142,29.978745,20.071234,22.783096,23.810257,21.386078,25.909973,23.345394,26.76329,35.241455,11.379183,39.762802,35.578506,16.68339,28.170303,28.132095,19.224564,22.753952,22.45253
